file_path,dir_name,file_name,format,resolution,ratio,mode,file_size_mb
data/reid_cat\0226\0226_005.jpg,0226,0226_005,JPEG,15925248,1.33,RGB,1.171112060546875
data/reid_cat\0226\0226_006.jpg,0226,0226_006,JPEG,15925248,1.33,RGB,1.0714187622070312
data/reid_cat\0226\0226_007.jpg,0226,0226_007,JPEG,15925248,0.75,RGB,1.2098073959350586
data/reid_cat\0226\0226_008.jpg,0226,0226_008,JPEG,15925248,0.75,RGB,1.1534881591796875
data/reid_cat\0226\0226_009.jpg,0226,0226_009,JPEG,15925248,1.33,RGB,1.1250066757202148
data/reid_cat\0226\0226_010.jpg,0226,0226_010,JPEG,15925248,1.33,RGB,0.9977302551269531
data/reid_cat\0226\0226_011.jpg,0226,0226_011,JPEG,15925248,1.33,RGB,1.1482658386230469
data/reid_cat\0226\0226_012.jpg,0226,0226_012,JPEG,15925248,1.33,RGB,1.2193431854248047
data/reid_cat\0226\0226_013.jpg,0226,0226_013,JPEG,15925248,1.33,RGB,1.1892595291137695
data/reid_cat\0226\0226_014.jpg,0226,0226_014,JPEG,15925248,1.33,RGB,1.128164291381836
data/reid_cat\0226\0226_015.jpg,0226,0226_015,JPEG,15925248,0.75,RGB,1.08837890625
data/reid_cat\0226\0226_016.jpg,0226,0226_016,JPEG,15925248,0.75,RGB,1.1357173919677734
data/reid_cat\0226\0226_017.jpg,0226,0226_017,JPEG,15925248,0.75,RGB,1.1586151123046875
data/reid_cat\0226\0226_018.jpg,0226,0226_018,JPEG,15925248,0.75,RGB,1.2204837799072266
data/reid_cat\0226\0226_019.jpg,0226,0226_019,JPEG,15925248,1.33,RGB,1.2799186706542969
data/reid_cat\0226\0226_020.jpg,0226,0226_020,JPEG,15925248,1.33,RGB,1.1124639511108398
data/reid_cat\0227\0227_000.jpg,0227,0227_000,JPEG,15925248,0.75,RGB,1.3027610778808594
data/reid_cat\0227\0227_001.jpg,0227,0227_001,JPEG,15925248,0.75,RGB,1.31182861328125
data/reid_cat\0227\0227_002.jpg,0227,0227_002,JPEG,15925248,0.75,RGB,1.036280632019043
data/reid_cat\0227\0227_003.jpg,0227,0227_003,JPEG,15925248,0.75,RGB,1.1940717697143555
data/reid_cat\0227\0227_004.jpg,0227,0227_004,JPEG,15925248,0.75,RGB,1.1686820983886719
data/reid_cat\0227\0227_005.jpg,0227,0227_005,JPEG,15925248,0.75,RGB,1.2124414443969727
data/reid_cat\0227\0227_006.jpg,0227,0227_006,JPEG,15925248,0.75,RGB,1.0819082260131836
data/reid_cat\0227\0227_007.jpg,0227,0227_007,JPEG,15925248,1.33,RGB,1.1006803512573242
data/reid_cat\0227\0227_008.jpg,0227,0227_008,JPEG,15925248,1.33,RGB,1.1715803146362305
data/reid_cat\0227\0227_009.jpg,0227,0227_009,JPEG,15925248,1.33,RGB,1.0323944091796875
data/reid_cat\0227\0227_010.jpg,0227,0227_010,JPEG,15925248,1.33,RGB,1.086289405822754
data/reid_cat\0227\0227_011.jpg,0227,0227_011,JPEG,15925248,1.33,RGB,1.226933479309082
data/reid_cat\0227\0227_012.jpg,0227,0227_012,JPEG,15925248,1.33,RGB,1.1786575317382812
data/reid_cat\0228\0228_000.jpg,0228,0228_000,JPEG,15925248,1.33,RGB,1.2230195999145508
data/reid_cat\0228\0228_001.jpg,0228,0228_001,JPEG,15925248,1.33,RGB,1.1744213104248047
data/reid_cat\0228\0228_002.jpg,0228,0228_002,JPEG,15925248,1.33,RGB,1.1837434768676758
data/reid_cat\0228\0228_003.jpg,0228,0228_003,JPEG,15925248,1.33,RGB,1.142019271850586
data/reid_cat\0228\0228_004.jpg,0228,0228_004,JPEG,15925248,1.33,RGB,1.0528068542480469
data/reid_cat\0228\0228_005.jpg,0228,0228_005,JPEG,15925248,1.33,RGB,1.1174230575561523
data/reid_cat\0228\0228_006.jpg,0228,0228_006,JPEG,15925248,1.33,RGB,1.0494308471679688
data/reid_cat\0228\0228_007.jpg,0228,0228_007,JPEG,15925248,1.33,RGB,1.0351390838623047
data/reid_cat\0228\0228_008.jpg,0228,0228_008,JPEG,15925248,1.33,RGB,1.033905029296875
data/reid_cat\0228\0228_009.jpg,0228,0228_009,JPEG,15925248,1.33,RGB,1.114095687866211
data/reid_cat\0228\0228_010.jpg,0228,0228_010,JPEG,15925248,1.33,RGB,1.0068044662475586
data/reid_cat\0229\0229_000.jpg,0229,0229_000,JPEG,15925248,0.75,RGB,1.0838851928710938
data/reid_cat\0229\0229_001.jpg,0229,0229_001,JPEG,15925248,0.75,RGB,1.1228199005126953
data/reid_cat\0229\0229_002.jpg,0229,0229_002,JPEG,15925248,0.75,RGB,1.0891351699829102
data/reid_cat\0229\0229_003.jpg,0229,0229_003,JPEG,15925248,0.75,RGB,0.9822378158569336
data/reid_cat\0229\0229_004.jpg,0229,0229_004,JPEG,15925248,0.75,RGB,0.9726486206054688
data/reid_cat\0229\0229_005.jpg,0229,0229_005,JPEG,15925248,0.75,RGB,0.9948062896728516
data/reid_cat\0229\0229_006.jpg,0229,0229_006,JPEG,15925248,0.75,RGB,1.0167207717895508
data/reid_cat\0229\0229_007.jpg,0229,0229_007,JPEG,15925248,1.33,RGB,1.020726203918457
data/reid_cat\0229\0229_008.jpg,0229,0229_008,JPEG,15925248,1.33,RGB,0.972376823425293
data/reid_cat\0229\0229_009.jpg,0229,0229_009,JPEG,15925248,0.75,RGB,1.1614446640014648
data/reid_cat\0229\0229_010.jpg,0229,0229_010,JPEG,15925248,0.75,RGB,1.0853748321533203
data/reid_cat\0229\0229_011.jpg,0229,0229_011,JPEG,15925248,0.75,RGB,1.0758419036865234
data/reid_cat\0229\0229_012.jpg,0229,0229_012,JPEG,15925248,0.75,RGB,1.0064582824707031
data/reid_cat\0229\0229_013.jpg,0229,0229_013,JPEG,15925248,0.75,RGB,1.1003799438476562
data/reid_cat\0229\0229_014.jpg,0229,0229_014,JPEG,15925248,0.75,RGB,1.0063552856445312
data/reid_cat\0229\0229_015.jpg,0229,0229_015,JPEG,15925248,0.75,RGB,1.070500373840332
data/reid_cat\0229\0229_016.jpg,0229,0229_016,JPEG,15925248,0.75,RGB,1.1058416366577148
data/reid_cat\0230\0230_000.jpg,0230,0230_000,JPEG,15925248,1.33,RGB,1.2149438858032227
data/reid_cat\0230\0230_001.jpg,0230,0230_001,JPEG,15925248,1.33,RGB,0.9944963455200195
data/reid_cat\0230\0230_002.jpg,0230,0230_002,JPEG,15925248,1.33,RGB,1.0941848754882812
data/reid_cat\0230\0230_003.jpg,0230,0230_003,JPEG,15925248,1.33,RGB,0.9024133682250977
data/reid_cat\0230\0230_004.jpg,0230,0230_004,JPEG,15925248,1.33,RGB,0.9773311614990234
data/reid_cat\0230\0230_005.jpg,0230,0230_005,JPEG,15925248,1.33,RGB,0.9549837112426758
data/reid_cat\0230\0230_006.jpg,0230,0230_006,JPEG,15925248,1.33,RGB,0.997523307800293
data/reid_cat\0230\0230_007.jpg,0230,0230_007,JPEG,15925248,1.33,RGB,0.9667272567749023
data/reid_cat\0230\0230_008.jpg,0230,0230_008,JPEG,15925248,1.33,RGB,0.9283580780029297
data/reid_cat\0230\0230_009.jpg,0230,0230_009,JPEG,15925248,1.33,RGB,1.0883989334106445
data/reid_cat\0230\0230_010.jpg,0230,0230_010,JPEG,15925248,1.33,RGB,0.9975452423095703
data/reid_cat\0230\0230_011.jpg,0230,0230_011,JPEG,15925248,1.33,RGB,1.0298547744750977
data/reid_cat\0230\0230_012.jpg,0230,0230_012,JPEG,15925248,1.33,RGB,0.8377532958984375
data/reid_cat\0230\0230_013.jpg,0230,0230_013,JPEG,15925248,1.33,RGB,1.080582618713379
data/reid_cat\0230\0230_014.jpg,0230,0230_014,JPEG,15925248,1.33,RGB,1.1201467514038086
data/reid_cat\0230\0230_015.jpg,0230,0230_015,JPEG,15925248,1.33,RGB,1.0723371505737305
data/reid_cat\0230\0230_016.jpg,0230,0230_016,JPEG,15925248,1.33,RGB,1.055516242980957
data/reid_cat\0230\0230_017.jpg,0230,0230_017,JPEG,15925248,1.33,RGB,1.0844526290893555
data/reid_cat\0230\0230_018.jpg,0230,0230_018,JPEG,15925248,1.33,RGB,1.0402193069458008
data/reid_cat\0230\0230_019.jpg,0230,0230_019,JPEG,15925248,1.33,RGB,0.947723388671875
data/reid_cat\0231\0231_000.jpg,0231,0231_000,JPEG,15925248,0.75,RGB,1.0223608016967773
data/reid_cat\0231\0231_001.jpg,0231,0231_001,JPEG,15925248,0.75,RGB,1.077789306640625
data/reid_cat\0231\0231_002.jpg,0231,0231_002,JPEG,15925248,0.75,RGB,1.0984601974487305
data/reid_cat\0231\0231_003.jpg,0231,0231_003,JPEG,15925248,0.75,RGB,1.049027442932129
data/reid_cat\0231\0231_004.jpg,0231,0231_004,JPEG,15925248,0.75,RGB,0.9934024810791016
data/reid_cat\0231\0231_005.jpg,0231,0231_005,JPEG,15925248,0.75,RGB,1.0975732803344727
data/reid_cat\0231\0231_006.jpg,0231,0231_006,JPEG,15925248,0.75,RGB,0.9803953170776367
data/reid_cat\0231\0231_007.jpg,0231,0231_007,JPEG,15925248,0.75,RGB,1.1215629577636719
data/reid_cat\0231\0231_008.jpg,0231,0231_008,JPEG,15925248,0.75,RGB,1.075760841369629
data/reid_cat\0231\0231_009.jpg,0231,0231_009,JPEG,15925248,0.75,RGB,1.0001239776611328
data/reid_cat\0231\0231_010.jpg,0231,0231_010,JPEG,15925248,0.75,RGB,1.042562484741211
data/reid_cat\0231\0231_011.jpg,0231,0231_011,JPEG,15925248,0.75,RGB,0.9938898086547852
data/reid_cat\0232\0232_000.jpg,0232,0232_000,JPEG,15925248,0.75,RGB,0.8428421020507812
data/reid_cat\0232\0232_001.jpg,0232,0232_001,JPEG,15925248,0.75,RGB,0.8075075149536133
data/reid_cat\0232\0232_002.jpg,0232,0232_002,JPEG,15925248,0.75,RGB,0.8859958648681641
data/reid_cat\0232\0232_003.jpg,0232,0232_003,JPEG,15925248,0.75,RGB,0.7805404663085938
data/reid_cat\0232\0232_004.jpg,0232,0232_004,JPEG,15925248,0.75,RGB,0.8657779693603516
data/reid_cat\0232\0232_005.jpg,0232,0232_005,JPEG,15925248,0.75,RGB,0.873356819152832
data/reid_cat\0232\0232_006.jpg,0232,0232_006,JPEG,15925248,0.75,RGB,0.7842388153076172
data/reid_cat\0232\0232_007.jpg,0232,0232_007,JPEG,15925248,0.75,RGB,0.7955503463745117
data/reid_cat\0232\0232_008.jpg,0232,0232_008,JPEG,15925248,0.75,RGB,0.7900409698486328
data/reid_cat\0232\0232_009.jpg,0232,0232_009,JPEG,15925248,0.75,RGB,0.6039276123046875
data/reid_cat\0232\0232_010.jpg,0232,0232_010,JPEG,15925248,0.75,RGB,0.7216978073120117
data/reid_cat\0232\0232_011.jpg,0232,0232_011,JPEG,15925248,0.75,RGB,0.7024898529052734
data/reid_cat\0232\0232_012.jpg,0232,0232_012,JPEG,15925248,0.75,RGB,0.6132869720458984
data/reid_cat\0232\0232_013.jpg,0232,0232_013,JPEG,15925248,0.75,RGB,0.6456899642944336
data/reid_cat\0232\0232_014.jpg,0232,0232_014,JPEG,15925248,0.75,RGB,0.6787605285644531
data/reid_cat\0232\0232_015.jpg,0232,0232_015,JPEG,15925248,0.75,RGB,0.6867465972900391
data/reid_cat\0232\0232_016.jpg,0232,0232_016,JPEG,15925248,0.75,RGB,0.6711854934692383
data/reid_cat\0232\0232_017.jpg,0232,0232_017,JPEG,15925248,0.75,RGB,0.7341470718383789
data/reid_cat\0232\0232_018.jpg,0232,0232_018,JPEG,15925248,0.75,RGB,0.6651248931884766
data/reid_cat\0233\0233_000.jpg,0233,0233_000,JPEG,15925248,1.33,RGB,0.9285240173339844
data/reid_cat\0233\0233_001.jpg,0233,0233_001,JPEG,15925248,1.33,RGB,1.0760135650634766
data/reid_cat\0233\0233_002.jpg,0233,0233_002,JPEG,15925248,1.33,RGB,1.0800132751464844
data/reid_cat\0233\0233_003.jpg,0233,0233_003,JPEG,15925248,1.33,RGB,1.0083074569702148
data/reid_cat\0233\0233_004.jpg,0233,0233_004,JPEG,15925248,1.33,RGB,1.1081180572509766
data/reid_cat\0233\0233_005.jpg,0233,0233_005,JPEG,15925248,1.33,RGB,1.0956106185913086
data/reid_cat\0233\0233_006.jpg,0233,0233_006,JPEG,15925248,1.33,RGB,1.1236209869384766
data/reid_cat\0233\0233_007.jpg,0233,0233_007,JPEG,15925248,1.33,RGB,1.1005964279174805
data/reid_cat\0233\0233_008.jpg,0233,0233_008,JPEG,15925248,1.33,RGB,1.0743980407714844
data/reid_cat\0233\0233_009.jpg,0233,0233_009,JPEG,15925248,1.33,RGB,1.085036277770996
data/reid_cat\0233\0233_010.jpg,0233,0233_010,JPEG,15925248,1.33,RGB,1.0490074157714844
data/reid_cat\0233\0233_011.jpg,0233,0233_011,JPEG,15925248,1.33,RGB,1.0314569473266602
data/reid_cat\0234\0234_000.jpg,0234,0234_000,JPEG,15925248,0.75,RGB,1.1284675598144531
data/reid_cat\0234\0234_001.jpg,0234,0234_001,JPEG,15925248,0.75,RGB,1.1174745559692383
data/reid_cat\0234\0234_002.jpg,0234,0234_002,JPEG,15925248,0.75,RGB,1.0689659118652344
data/reid_cat\0234\0234_003.jpg,0234,0234_003,JPEG,15925248,0.75,RGB,1.044219970703125
data/reid_cat\0234\0234_004.jpg,0234,0234_004,JPEG,15925248,0.75,RGB,1.0715503692626953
data/reid_cat\0234\0234_005.jpg,0234,0234_005,JPEG,15925248,0.75,RGB,0.9548864364624023
data/reid_cat\0234\0234_006.jpg,0234,0234_006,JPEG,15925248,0.75,RGB,1.0029020309448242
data/reid_cat\0234\0234_007.jpg,0234,0234_007,JPEG,15925248,0.75,RGB,1.0109386444091797
data/reid_cat\0234\0234_008.jpg,0234,0234_008,JPEG,15925248,0.75,RGB,0.9799327850341797
data/reid_cat\0234\0234_009.jpg,0234,0234_009,JPEG,15925248,0.75,RGB,1.0468158721923828
data/reid_cat\0234\0234_010.jpg,0234,0234_010,JPEG,15925248,0.75,RGB,1.100541114807129
data/reid_cat\0234\0234_011.jpg,0234,0234_011,JPEG,15925248,0.75,RGB,1.0989885330200195
data/reid_cat\0234\0234_012.jpg,0234,0234_012,JPEG,15925248,0.75,RGB,1.0673675537109375
data/reid_cat\0234\0234_013.jpg,0234,0234_013,JPEG,15925248,1.33,RGB,1.051365852355957
data/reid_cat\0235\0235_000.jpg,0235,0235_000,JPEG,15925248,0.75,RGB,1.1284675598144531
data/reid_cat\0235\0235_001.jpg,0235,0235_001,JPEG,15925248,0.75,RGB,1.1174745559692383
data/reid_cat\0235\0235_002.jpg,0235,0235_002,JPEG,15925248,0.75,RGB,1.0689659118652344
data/reid_cat\0235\0235_003.jpg,0235,0235_003,JPEG,15925248,0.75,RGB,1.044219970703125
data/reid_cat\0235\0235_004.jpg,0235,0235_004,JPEG,15925248,0.75,RGB,1.0715503692626953
data/reid_cat\0235\0235_005.jpg,0235,0235_005,JPEG,15925248,0.75,RGB,0.9548864364624023
data/reid_cat\0235\0235_006.jpg,0235,0235_006,JPEG,15925248,0.75,RGB,1.0029020309448242
data/reid_cat\0235\0235_007.jpg,0235,0235_007,JPEG,15925248,0.75,RGB,1.0109386444091797
data/reid_cat\0235\0235_008.jpg,0235,0235_008,JPEG,15925248,0.75,RGB,0.9799327850341797
data/reid_cat\0235\0235_009.jpg,0235,0235_009,JPEG,15925248,0.75,RGB,1.0468158721923828
data/reid_cat\0235\0235_010.jpg,0235,0235_010,JPEG,15925248,0.75,RGB,1.100541114807129
data/reid_cat\0235\0235_011.jpg,0235,0235_011,JPEG,15925248,0.75,RGB,1.0989885330200195
data/reid_cat\0235\0235_012.jpg,0235,0235_012,JPEG,15925248,0.75,RGB,1.0673675537109375
data/reid_cat\0235\0235_013.jpg,0235,0235_013,JPEG,15925248,1.33,RGB,1.051365852355957
data/reid_cat\0236\0236_000.jpg,0236,0236_000,JPEG,15925248,0.75,RGB,0.7946281433105469
data/reid_cat\0236\0236_001.jpg,0236,0236_001,JPEG,15925248,0.75,RGB,0.8103361129760742
data/reid_cat\0236\0236_002.jpg,0236,0236_002,JPEG,15925248,0.75,RGB,0.8161602020263672
data/reid_cat\0236\0236_003.jpg,0236,0236_003,JPEG,15925248,0.75,RGB,0.7607355117797852
data/reid_cat\0236\0236_004.jpg,0236,0236_004,JPEG,15925248,0.75,RGB,0.7531585693359375
data/reid_cat\0236\0236_005.jpg,0236,0236_005,JPEG,15925248,0.75,RGB,0.79937744140625
data/reid_cat\0236\0236_006.jpg,0236,0236_006,JPEG,15925248,0.75,RGB,0.7873401641845703
data/reid_cat\0236\0236_007.jpg,0236,0236_007,JPEG,15925248,0.75,RGB,0.7374153137207031
data/reid_cat\0236\0236_008.jpg,0236,0236_008,JPEG,15925248,0.75,RGB,0.7231769561767578
data/reid_cat\0236\0236_009.jpg,0236,0236_009,JPEG,15925248,0.75,RGB,0.7705440521240234
data/reid_cat\0236\0236_010.jpg,0236,0236_010,JPEG,15925248,0.75,RGB,0.8119001388549805
data/reid_cat\0236\0236_011.jpg,0236,0236_011,JPEG,15925248,0.75,RGB,0.7510185241699219
data/reid_cat\0237\0237_000.jpg,0237,0237_000,JPEG,15925248,0.75,RGB,0.7374267578125
data/reid_cat\0237\0237_001.jpg,0237,0237_001,JPEG,15925248,0.75,RGB,0.7645349502563477
data/reid_cat\0237\0237_002.jpg,0237,0237_002,JPEG,15925248,0.75,RGB,0.716975212097168
data/reid_cat\0237\0237_003.jpg,0237,0237_003,JPEG,15925248,0.75,RGB,0.6539602279663086
data/reid_cat\0237\0237_004.jpg,0237,0237_004,JPEG,15925248,0.75,RGB,0.7354736328125
data/reid_cat\0237\0237_005.jpg,0237,0237_005,JPEG,15925248,0.75,RGB,0.7222805023193359
data/reid_cat\0237\0237_006.jpg,0237,0237_006,JPEG,15925248,0.75,RGB,0.6286983489990234
data/reid_cat\0237\0237_007.jpg,0237,0237_007,JPEG,15925248,0.75,RGB,0.6184377670288086
data/reid_cat\0237\0237_008.jpg,0237,0237_008,JPEG,15925248,0.75,RGB,0.7044229507446289
data/reid_cat\0237\0237_009.jpg,0237,0237_009,JPEG,15925248,0.75,RGB,0.696619987487793
data/reid_cat\0237\0237_010.jpg,0237,0237_010,JPEG,15925248,0.75,RGB,0.6874618530273438
data/reid_cat\0237\0237_011.jpg,0237,0237_011,JPEG,15925248,0.75,RGB,0.6582851409912109
data/reid_cat\0238\0238_000.jpg,0238,0238_000,JPEG,15925248,0.75,RGB,1.4844675064086914
data/reid_cat\0238\0238_001.jpg,0238,0238_001,JPEG,15925248,0.75,RGB,1.401590347290039
data/reid_cat\0238\0238_002.jpg,0238,0238_002,JPEG,15925248,0.75,RGB,1.3283452987670898
data/reid_cat\0238\0238_003.jpg,0238,0238_003,JPEG,15925248,0.75,RGB,1.4514398574829102
data/reid_cat\0238\0238_004.jpg,0238,0238_004,JPEG,15925248,0.75,RGB,1.2563114166259766
data/reid_cat\0238\0238_005.jpg,0238,0238_005,JPEG,15925248,0.75,RGB,1.2364473342895508
data/reid_cat\0238\0238_006.jpg,0238,0238_006,JPEG,15925248,1.33,RGB,1.4262733459472656
data/reid_cat\0238\0238_007.jpg,0238,0238_007,JPEG,15925248,1.33,RGB,1.4405651092529297
data/reid_cat\0238\0238_008.jpg,0238,0238_008,JPEG,15925248,1.33,RGB,1.6222162246704102
data/reid_cat\0238\0238_009.jpg,0238,0238_009,JPEG,15925248,0.75,RGB,1.388113021850586
data/reid_cat\0238\0238_010.jpg,0238,0238_010,JPEG,15925248,0.75,RGB,1.3471097946166992
data/reid_cat\0238\0238_011.jpg,0238,0238_011,JPEG,15925248,0.75,RGB,1.4613513946533203
data/reid_cat\0238\0238_012.jpg,0238,0238_012,JPEG,15925248,0.75,RGB,1.0814085006713867
data/reid_cat\0238\0238_013.jpg,0238,0238_013,JPEG,15925248,0.75,RGB,1.1041488647460938
data/reid_cat\0239\0239_000.jpg,0239,0239_000,JPEG,15925248,0.75,RGB,0.9469671249389648
data/reid_cat\0239\0239_001.jpg,0239,0239_001,JPEG,15925248,0.75,RGB,0.9563884735107422
data/reid_cat\0239\0239_002.jpg,0239,0239_002,JPEG,15925248,0.75,RGB,1.0123214721679688
data/reid_cat\0239\0239_003.jpg,0239,0239_003,JPEG,15925248,0.75,RGB,1.0119829177856445
data/reid_cat\0239\0239_004.jpg,0239,0239_004,JPEG,15925248,0.75,RGB,1.162363052368164
data/reid_cat\0239\0239_005.jpg,0239,0239_005,JPEG,15925248,0.75,RGB,1.009058952331543
data/reid_cat\0239\0239_006.jpg,0239,0239_006,JPEG,15925248,0.75,RGB,0.9779386520385742
data/reid_cat\0239\0239_007.jpg,0239,0239_007,JPEG,15925248,0.75,RGB,0.9578180313110352
data/reid_cat\0239\0239_008.jpg,0239,0239_008,JPEG,15925248,0.75,RGB,1.0874443054199219
data/reid_cat\0239\0239_009.jpg,0239,0239_009,JPEG,15925248,0.75,RGB,1.150324821472168
data/reid_cat\0239\0239_010.jpg,0239,0239_010,JPEG,15925248,0.75,RGB,1.1279125213623047
data/reid_cat\0239\0239_011.jpg,0239,0239_011,JPEG,15925248,0.75,RGB,1.0692148208618164
data/reid_cat\0239\0239_012.jpg,0239,0239_012,JPEG,15925248,1.33,RGB,0.941314697265625
data/reid_cat\0239\0239_013.jpg,0239,0239_013,JPEG,15925248,1.33,RGB,1.1163969039916992
data/reid_cat\0239\0239_014.jpg,0239,0239_014,JPEG,15925248,0.75,RGB,0.953455924987793
data/reid_cat\0239\0239_015.jpg,0239,0239_015,JPEG,15925248,0.75,RGB,1.0042505264282227
data/reid_cat\0239\0239_016.jpg,0239,0239_016,JPEG,15925248,0.75,RGB,1.158493995666504
data/reid_cat\0240\0240_000.jpg,0240,0240_000,JPEG,15925248,1.33,RGB,0.9401187896728516
data/reid_cat\0240\0240_001.jpg,0240,0240_001,JPEG,15925248,1.33,RGB,1.1175203323364258
data/reid_cat\0240\0240_002.jpg,0240,0240_002,JPEG,15925248,1.33,RGB,1.253610610961914
data/reid_cat\0240\0240_003.jpg,0240,0240_003,JPEG,15925248,1.33,RGB,1.3250160217285156
data/reid_cat\0240\0240_004.jpg,0240,0240_004,JPEG,15925248,1.33,RGB,1.3177852630615234
data/reid_cat\0240\0240_005.jpg,0240,0240_005,JPEG,15925248,1.33,RGB,1.1688385009765625
data/reid_cat\0240\0240_006.jpg,0240,0240_006,JPEG,15925248,1.33,RGB,1.1773977279663086
data/reid_cat\0240\0240_007.jpg,0240,0240_007,JPEG,15925248,1.33,RGB,1.1480207443237305
data/reid_cat\0240\0240_008.jpg,0240,0240_008,JPEG,15925248,1.33,RGB,1.1953449249267578
data/reid_cat\0240\0240_009.jpg,0240,0240_009,JPEG,15925248,1.33,RGB,1.2315034866333008
data/reid_cat\0240\0240_010.jpg,0240,0240_010,JPEG,15925248,1.33,RGB,1.1679449081420898
data/reid_cat\0240\0240_011.jpg,0240,0240_011,JPEG,15925248,1.33,RGB,1.0068178176879883
data/reid_cat\0240\0240_012.jpg,0240,0240_012,JPEG,15925248,1.33,RGB,0.9783620834350586
data/reid_cat\0240\0240_013.jpg,0240,0240_013,JPEG,15925248,1.33,RGB,0.9599199295043945
data/reid_cat\0240\0240_014.jpg,0240,0240_014,JPEG,15925248,1.33,RGB,0.988459587097168
data/reid_cat\0240\0240_015.jpg,0240,0240_015,JPEG,15925248,1.33,RGB,0.9747467041015625
data/reid_cat\0240\0240_016.jpg,0240,0240_016,JPEG,15925248,1.33,RGB,1.0424461364746094
data/reid_cat\0240\0240_017.jpg,0240,0240_017,JPEG,15925248,1.33,RGB,1.0733652114868164
data/reid_cat\0240\0240_018.jpg,0240,0240_018,JPEG,15925248,1.33,RGB,1.116276741027832
data/reid_cat\0240\0240_019.jpg,0240,0240_019,JPEG,15925248,1.33,RGB,1.0957794189453125
data/reid_cat\0240\0240_020.jpg,0240,0240_020,JPEG,15925248,1.33,RGB,0.8203802108764648
data/reid_cat\0240\0240_021.jpg,0240,0240_021,JPEG,15925248,1.33,RGB,1.0497007369995117
data/reid_cat\0240\0240_022.jpg,0240,0240_022,JPEG,15925248,1.33,RGB,1.0184907913208008
data/reid_cat\0240\0240_023.jpg,0240,0240_023,JPEG,15925248,1.33,RGB,0.9971694946289062
data/reid_cat\0241\0241_000.jpg,0241,0241_000,JPEG,15925248,0.75,RGB,0.991917610168457
data/reid_cat\0241\0241_001.jpg,0241,0241_001,JPEG,15925248,0.75,RGB,0.965301513671875
data/reid_cat\0241\0241_002.jpg,0241,0241_002,JPEG,15925248,0.75,RGB,0.9846572875976562
data/reid_cat\0241\0241_003.jpg,0241,0241_003,JPEG,15925248,0.75,RGB,1.0038280487060547
data/reid_cat\0241\0241_004.jpg,0241,0241_004,JPEG,15925248,0.75,RGB,0.8415298461914062
data/reid_cat\0241\0241_005.jpg,0241,0241_005,JPEG,15925248,0.75,RGB,1.0039758682250977
data/reid_cat\0241\0241_006.jpg,0241,0241_006,JPEG,15925248,0.75,RGB,1.0310859680175781
data/reid_cat\0241\0241_007.jpg,0241,0241_007,JPEG,15925248,0.75,RGB,1.1774768829345703
data/reid_cat\0241\0241_008.jpg,0241,0241_008,JPEG,15925248,0.75,RGB,1.0682640075683594
data/reid_cat\0241\0241_009.jpg,0241,0241_009,JPEG,15925248,0.75,RGB,1.0750207901000977
data/reid_cat\0241\0241_010.jpg,0241,0241_010,JPEG,15925248,1.33,RGB,1.2468652725219727
data/reid_cat\0241\0241_011.jpg,0241,0241_011,JPEG,15925248,1.33,RGB,1.2184057235717773
data/reid_cat\0241\0241_012.jpg,0241,0241_012,JPEG,15925248,1.33,RGB,1.0936574935913086
data/reid_cat\0241\0241_013.jpg,0241,0241_013,JPEG,15925248,1.33,RGB,1.3363800048828125
data/reid_cat\0241\0241_014.jpg,0241,0241_014,JPEG,15925248,0.75,RGB,1.1214094161987305
data/reid_cat\0241\0241_015.jpg,0241,0241_015,JPEG,15925248,0.75,RGB,1.0700559616088867
data/reid_cat\0241\0241_016.jpg,0241,0241_016,JPEG,15925248,0.75,RGB,1.0484590530395508
data/reid_cat\0241\0241_017.jpg,0241,0241_017,JPEG,15925248,0.75,RGB,1.119725227355957
data/reid_cat\0241\0241_018.jpg,0241,0241_018,JPEG,15925248,0.75,RGB,0.9954414367675781
data/reid_cat\0241\0241_019.jpg,0241,0241_019,JPEG,15925248,0.75,RGB,0.9449758529663086
data/reid_cat\0242\0242_000.jpg,0242,0242_000,JPEG,15925248,0.75,RGB,1.2454633712768555
data/reid_cat\0242\0242_001.jpg,0242,0242_001,JPEG,15925248,0.75,RGB,1.2265520095825195
data/reid_cat\0242\0242_002.jpg,0242,0242_002,JPEG,15925248,0.75,RGB,1.2445173263549805
data/reid_cat\0242\0242_003.jpg,0242,0242_003,JPEG,15925248,0.75,RGB,1.2621498107910156
data/reid_cat\0242\0242_004.jpg,0242,0242_004,JPEG,15925248,0.75,RGB,1.3501663208007812
data/reid_cat\0242\0242_005.jpg,0242,0242_005,JPEG,15925248,0.75,RGB,1.2381916046142578
data/reid_cat\0242\0242_006.jpg,0242,0242_006,JPEG,15925248,1.33,RGB,1.336277961730957
data/reid_cat\0242\0242_007.jpg,0242,0242_007,JPEG,15925248,1.33,RGB,1.2683496475219727
data/reid_cat\0242\0242_008.jpg,0242,0242_008,JPEG,15925248,1.33,RGB,1.3832359313964844
data/reid_cat\0242\0242_009.jpg,0242,0242_009,JPEG,15925248,1.33,RGB,1.4356880187988281
data/reid_cat\0242\0242_010.jpg,0242,0242_010,JPEG,15925248,1.33,RGB,1.1371984481811523
data/reid_cat\0242\0242_011.jpg,0242,0242_011,JPEG,15925248,1.33,RGB,1.3374853134155273
